ID,Name
60309,The Conspirator
11852,The Hot Chick
10877,Exit Wounds
40925,Dream Boy
10474,The Basketball Diaries
9090,"To Wong Foo, Thanks for Everything! Julie Newmar"
222899,About Last Night
310119,Last Days in the Desert
234,The Cabinet of Dr. Caligari
11571,Journey to the Center of the Earth
12705,Smokey and the Bandit II
8688,Snake Eyes
11344,A Bittersweet Life
266639,Jem and the Holograms
14113,Zoom
71679,Resident Evil: Retribution
2798,Oscar
354285,The Sense of an Ending
11137,The Prince & Me
76170,The Wolverine
88794,J. Edgar
10569,Small Time Crooks
10314,She's All That
13282,Death Race 2000
403570,Red Dog: True Blue
41515,Yogi Bear
250538,The Good Lie
6620,Sabrina
24418,Cirque du Freak: The Vampire's Assistant
243940,The Lazarus Effect
2028,Say Anything...
89455,360
451751,American Satan
8272,The Savages
9322,La Femme Nikita
20694,Rugrats Go Wild
276126,Young Mother 2
9956,The Brave
183011,Justice League: The Flashpoint Paradox
3784,Frankie and Johnny
9986,Charlotte's Web
14433,Zulu
75736,Catch.44
9013,Midnight Run
428399,Cold Skin
15383,Army of Shadows
321528,Batman vs. Robin
15775,If Only
38884,Land and Freedom
261375,Flying Home
9456,The Crow: Salvation
2771,American Splendor
3586,Prêt-à-Porter
10342,Teaching Mrs. Tingle
29859,The Adventure of Sherlock Holmes' Smarter Brother
11829,Trinity is Still My Name
15567,Stitch! The Movie
14871,Make It Happen
178446,Generation War
11832,Babette's Feast
9726,A Good Year
431483,Sense8: A Christmas Special
356296,Suburra
50590,Norman
24740,The Entity
9031,I'm for the Hippopotamus
9973,Air Buddies
81025,Salmon Fishing in the Yemen
99579,"Farewell, My Queen"
1360,Frida
347881,The Confirmation
334532,100 Streets
353571,Tallulah
46261,Don't Be Afraid of the Dark
12110,Dracula: Dead and Loving It
961,The General
940,The Lady Vanishes
14170,Funny Farm
301959,Interstellar: Nolan's Odyssey
16353,Ong Bak 2
152780,The Past
887,The Best Years of Our Lives
79697,Butter
375012,Under the Shadow
2016,Days of Glory
7873,Harsh Times
61341,Ferocious Planet
274109,Palm Trees in the Snow
6538,Charlie Wilson's War
9824,Mystery Men
8398,The Hitcher
336,"Duck, You Sucker"
139567,Fire with Fire
242022,The Inbetweeners 2
14813,Mickey's Christmas Carol
10481,102 Dalmatians
172226,In Secret
502850,Nas: Live from the Kennedy Center
223485,Slow West
33806,The Misfortunates
234212,Demonic
41411,The Round Up
277432,Happy New Year
9642,Asterix and the Vikings
14412,Body Heat
433950,Daytime Shooting Star
636,THX 1138
215211,Grace of Monaco
11976,Legend
11653,The Myth
13633,Bad Boys
17332,The Soloist
146223,Closed Circuit
10514,The Andromeda Strain
10155,U Turn
13576,This Is It
4886,And Then There Were None
432087,Back to Burgundy
10735,What a Girl Wants
65055,Shark Night
11898,Kind Hearts and Coronets
14696,Ugetsu
9894,The Cable Guy
626,Un chien andalou
6003,Romeo and Juliet
259018,Behaving Badly
12775,Flesh + Blood
2185,Big Trouble
109417,Battle of the Year
414419,Kill Bill: The Whole Bloody Affair
291351,The Sea of Trees
29572,The Man Who Cried
457665,Alien Invasion: S.U.M.1
454889,Princess Cyd
1777,Fahrenheit 9/11
17474,The Man in the Moon
17612,Lost and Delirious
551,The Poseidon Adventure
232572,A Walk in the Woods
9962,The Good Girl
8545,Little Voice
25610,The Tommyknockers
24226,The Verdict
60293,Tom and Jerry: Shiver Me Whiskers
262551,Babysitting
14370,Real Genius
239573,Unfinished Business
278774,Zapped
69735,Batman: Year One
10468,28 Days
2176,The Glass House
474647,Impossibility Defense
253310,Premature
13701,Immortal Beloved
10833,Heartbreakers
262,The King of Comedy
17711,The Adventures of Rocky & Bullwinkle
15167,Barbie in the Nutcracker
24100,The Little Vampire
28176,Tucker: The Man and His Dream
13519,The Stand
9900,Grandma's Boy
31798,Roberta
405,La Strada
11894,Curly Sue
187022,A Touch of Sin
243938,Hot Tub Time Machine 2
13150,Pride and Glory
10328,Cocoon
22907,Takers
57431,The Sitter
8555,Creep
5143,Hannah and Her Sisters
14859,Keith
470878,I Can Only Imagine
43939,I'm Still Here
11134,Police Story 3: Supercop
331190,Captive
13673,Christmas with the Kranks
44009,Another Year
10188,The Sisterhood of the Traveling Pants 2
4552,A Tale of Two Sisters
14029,Demons
418235,Lipstick Under My Burkha
15495,The Hamiltons
31451,Forever Strong
26517,Martin
8988,Stop-Loss
12309,Bachelor Party
209403,Bad Words
759,Gentlemen Prefer Blondes
9942,Major League
11704,The Secret of NIMH
130150,Labor Day
35558,StarStruck
10426,Friday After Next
22972,Green Zone
11565,Big Momma's House 2
455954,Sekigahara
112454,Clown
6639,Love in the Time of Cholera
174,Star Trek VI: The Undiscovered Country
18955,Coco
10035,100 Girls
341392,Lolo
5857,I Know Who Killed Me
1552,Parenthood
9448,The Big Hit
398920,He Even Has Your Eyes
112336,Hitchcock
282296,My Old Lady
303623,Hello Ladies: The Movie
284537,Welcome to Me
13054,Rise of the Footsoldier
271736,The Program
10238,Cries and Whispers
27945,Hombre
11011,Ri¢hie Ri¢h
227094,The Returned
86467,Bel Ami
56832,Gantz
34065,Pokémon: Destiny Deoxys
14709,Varsity Blues
9893,Sleepover
91417,Dragons: Gift of the Night Fury
93856,Chernobyl Diaries
431259,Escape Room
24752,Dragon Ball Z: Cooler's Revenge
24438,Did You Hear About the Morgans?
9885,Wolf Creek
19185,Night of the Living Dead
11199,Wild Hogs
25239,I Spit on Your Grave
10186,The Rocker
10003,The Saint
416574,Egon Schiele: Death and the Maiden
375794,No manches Frida
369770,The Sense of Wonder
94363,Hick
9683,Bubble Boy
992,"Sherlock, Jr."
14919,Batman: Mask of the Phantasm
11442,Halloween: Resurrection
215379,Young Ones
13243,Meet Bill
4825,Guys and Dolls
76489,The Three Stooges
9785,The Invisible
10685,The Watcher
11632,Vanity Fair
3482,The Train
71670,Hostel: Part III
80767,Jiro Dreams of Sushi
16727,The Namesake
13411,Malibu's Most Wanted
13283,Barbie as the Island Princess
185460,Willow Creek
20289,Rush
14295,You Can Count on Me
65851,Jackass 3.5
9099,Sgt. Bilko
70667,Kon-Tiki
496230,Heartthrob
259611,Frontera
436,Maria Full of Grace
216156,Still Life
5590,Donkey Skin
76122,Marvel One-Shot: The Consultant
27936,Micmacs
41436,Paranormal Activity 2
9103,The Quest
28162,A Matter of Life and Death
12118,Police Academy 3: Back in Training
82990,Paranormal Activity 4
286192,Lava
497514,My Secret Valentine
13466,October Sky
55420,Another Earth
9625,The Glimmer Man
9012,Jackass: The Movie
44588,Hellphone
9895,Man of the Year
65599,The Woman
353575,LBJ
13062,Boundin'
150117,I Give It a Year
84204,Grabbers
8827,99 francs
2662,House of 1000 Corpses
13043,Camping
8424,Love Me If You Dare
86825,Stoker
7735,The Wave
429496,Jingle Ballin'
11535,Rollerball
9753,Survival Island
18988,The Lion in Winter
343934,Staten Island Summer
40205,16 Wishes
77805,Lovelace
21683,Batman: Mystery of the Batwoman
381890,The Mermaid
413471,The Late Bloomer
11953,Kagemusha
9539,Martyrs
227348,Paranormal Activity: The Marked Ones
92182,Silent House
9544,FearDotCom
441881,Tubelight
9660,Operation Petticoat
20034,Hush
499309,Ang Dalawang Mrs. Reyes
221732,Rurouni Kenshin: The Legend Ends
10152,Dumb and Dumberer: When Harry Met Lloyd
97434,Gambit
9038,The Heartbreak Kid
32909,Mulan: Rise of a Warrior
29426,Survival of the Dead
11532,The Emerald Forest
10747,The Outlaw Josey Wales
25643,Love Happens
28942,The Brood
4558,Orpheus
2639,Deconstructing Harry
9623,The Juror
232,Rumble Fish
412202,Handsome Devil
13614,Katyn
20246,The Stranger
62046,Flypaper
410225,Kiseki: Sobito of That Day
6072,One Eight Seven
2752,40 Days and 40 Nights
10539,James and the Giant Peach
18331,The Nutty Professor
19236,Santa Sangre
14400,The Heir Apparent: Largo Winch
9091,Sudden Death
43933,Monsters
2335,Taxi 4
34626,Merantau
11649,Masters of the Universe
23210,Six Degrees of Separation
287495,Labyrinth of Lies
962,The Gold Rush
193,Star Trek: Generations
127372,Emperor
127533,Rurouni Kenshin
62837,Dolphin Tale
7342,Carrie
9914,Shadow Man
248933,The Dark Valley
10163,The Lawnmower Man
38970,"Remember Me, My Love"
30708,Cahill U.S. Marshal
8874,My Best Friend's Wedding
21427,The Valet
244267,I Origins
1786,Au Revoir les Enfants
44564,The Dilemma
18533,Bronson
15602,Grumpier Old Men
3177,Battle Royale II: Requiem
73935,Vamps
12093,Lilya 4-ever
113082,Berserk: The Golden Age Arc 1 - The Egg of the King
87093,Big Eyes
160139,Night Train to Lisbon
10145,The Forgotten
48466,Scared Shrekless
360737,Center of My World
14191,Aquamarine
10424,Jennifer Eight
450945,I Am Heath Ledger
11045,Taxi
24480,Partly Cloudy
1712,Giant
283700,Pasolini
135361,Alice In Wonderland
217923,Young Detective Dee: Rise of the Sea Dragon
362703,Diablo
12537,The French Lieutenant's Woman
2259,The House of the Spirits
11931,In Her Shoes
189197,The Pacific
13203,Son in Law
9687,Keeping Mum
2103,Solaris
156700,The Kings of Summer
13776,Diner
348060,Antigang
271724,Hippocrates
179826,Odd Thomas
844,2046
398,Capote
922,Dead Man
1857,The Transformers: The Movie
467012,Satan's Slaves
10718,Torque
23535,Class of 1999
15462,Car Wash
20663,Dead Reckoning
11121,Tess
13715,At Close Range
37903,The White Ribbon
11361,Halloween 5: The Revenge of Michael Myers
10060,Get Rich or Die Tryin'
12473,The Visitor
6537,The Orphanage
12490,Ordinary Decent Criminal
15804,A Brighter Summer Day
1040,The Leopard
11934,The Hudsucker Proxy
81167,Woody Allen: A Documentary
11465,Great Balls of Fire!
11916,Two Mules for Sister Sara
259956,About Alex
10053,When a Stranger Calls
1441,The Contract
284294,Time Out of Mind
10923,Agent Cody Banks
10212,Ravenous
499,Cléo from 5 to 7
16558,Duplicity
15028,Clockstoppers
367462,68 Kill
12106,The Quick and the Dead
9293,John Tucker Must Die
34463,Three Little Pigs
985,Eraserhead
333667,Rock Dog
11645,Ran
57120,Meek's Cutoff
253450,The Assassin
374205,One Piece Film: GOLD
29095,Waxwork
73499,The Double
11471,A Better Tomorrow
482712,The Apparition
5764,Princess of Thieves
15045,Fat Albert
8327,The Holy Mountain
47760,Restless
9449,The Borrowers
11033,Dressed to Kill
13474,P2
19457,The Yards
70868,I Don't Know How She Does It
46528,The Warrior's Way
11018,Year of the Dragon
315846,Our Little Sister
16325,Echelon Conspiracy
19164,The Land Before Time IV: Journey Through the Mists
86130,Pixie Hollow Games
51481,Mean Girls 2
10705,Henry V
13505,The Perfect Score
19592,Dead Birds
237791,The Way He Looks
65291,Green Lantern: Emerald Knights
38753,Passion Play
201066,Goodbye World
327528,Born to Be Blue
84332,Safety Not Guaranteed
309,The Celebration
995,Stagecoach
283596,The Legend of Barney Thomson
24014,Let's Make Love
13256,Mutant Chronicles
10044,My Lucky Stars
47533,Scooby-Doo! Curse of the Lake Monster
9442,Dead Men Don't Wear Plaid
15659,Foul Play
9043,The Family Stone
306650,Kajaki
10215,Sliding Doors
54054,One for the Money
981,The Philadelphia Story
17198,The Mating Habits of the Earthbound Human
10869,Herbie Rides Again
10052,Dragonfly
10753,Police Story 2
5852,Angel Eyes
176983,One Piece Film Z
12521,Shocker
409617,Killing Ground
448449,Whitney: Can I Be Me
8982,The Protector
334538,Into the Forest
11545,Rushmore
253331,Black or White
9417,Wrongfully Accused
9953,A Love Song for Bobby Long
18759,The Cell 2
241843,Cooties
15359,Wonder Woman
461438,Can We Still Be Friends?
14554,Bad Day at Black Rock
18897,Don't Look Back
1049,Sommersby
5353,The Hunting Party
250766,Life Itself
13824,Superstar
9261,The Wedding Banquet
13105,Mr. Mom
32293,The Cheetah Girls
419522,Ignorance is Bliss
12619,Cherry Falls
30855,Dr Jekyll & Sister Hyde
146227,Getaway
430528,If I Were a Boy
11171,Mysterious Skin
39545,TiMER
16391,Black Narcissus
13649,High School Musical 2
41517,Ra.One
8881,Che: Part One
15653,An Extremely Goofy Movie
9769,Lolita
11586,Exorcist II: The Heretic
19255,Away We Go
10543,Fear
546,Transamerica
43436,Little Women
5146,The In-Laws
246400,"20,000 Days on Earth"
9462,The Way of the Dragon
9278,Freejack
889,The Flintstones in Viva Rock Vegas
62934,Fight for Your Right Revisited
79433,Ronal the Barbarian
11842,Red Sun
13812,Quarantine
17058,Scarlet Street
13981,Appleseed: Ex Machina
298729,Do You See Me?
52338,Waiting for Forever
34308,Modigliani
659,The Tin Drum
2786,Pierrot le Fou
2990,Pacific Heights
243684,"Men, Women & Children"
42194,TEKKEN
46853,Playing with Love
10355,Shiri
1630,The People vs. Larry Flynt
11969,Tombstone
17339,Force 10 from Navarone
11247,A Cinderella Story
64689,Killing Them Softly
13493,College Road Trip
363579,The Age of Shadows
12657,Soul Plane
282848,Doctor Who: The Time of the Doctor
63492,What's Your Number?
362154,Saving Mr. Wu
1599,I Heart Huckabees
42491,Ulzana's Raid
10696,Glitter
6691,Priceless
28739,Cabin Fever 2: Spring Fever
4588,"Lust, Caution"
10312,Patch Adams
993,Sleuth
8973,Lord of Illusions
10032,Van Wilder 2: The Rise of Taj
9816,Save the Last Dance
170657,Journey to the West: Conquering the Demons
10438,Beethoven's 2nd
19904,The Stepfather
9298,Ali G Indahouse
6069,The Witches of Eastwick
2149,Body of Evidence
21316,Leroy & Stitch
360638,The Student and Mister Henri
100493,The Devil's Carnival
4965,Impostor
11197,Evil
1633,Fried Green Tomatoes
37034,True Legend
254375,Hector and the Search for Happiness
144288,Berserk: The Golden Age Arc 3 - The Advent
13059,The Signal
289394,Houdini
9416,Money Talks
10794,The Party
12096,The Pink Panther
15590,The Prince & Me 2: The Royal Wedding
455675,Hickok
11673,Cyrano de Bergerac
2360,Saving Grace
73262,Hell
242042,Barefoot
6399,A Friend Is a Treasure
10161,My Left Foot: The Story of Christy Brown
19625,Munna Bhai M.B.B.S.
15302,The Pixar Story
29150,Big Fan
11804,White Noise
7452,"The Cook, the Thief, His Wife & Her Lover"
2759,"The Adventures of Priscilla, Queen of the Desert"
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
16303,The Loved One
17809,Fist of Legend
10547,The Arrival
10564,Where the Heart Is
469,Stranger Than Paradise
9612,Coneheads
10851,Revolver
15268,Street Fighter: The Legend of Chun-Li
18129,The Grifters
23566,Barbie and the Three Musketeers
11076,Fly Away Home
35026,Lucky Luke
16052,Selena
9957,The Benchwarmers
12610,Osmosis Jones
12524,Titus
335462,Wolf Warrior
1939,Laura
14736,Love & Basketball
13166,Freddy Got Fingered
11859,Fair Game
19564,The Prophecy: Uprising
531,The Wrong Trousers
91070,L!fe Happens
493483,In den Gängen
443993,Operation Golden Shell
60599,Arbitrage
22536,Thirst
178682,The Wizards Return: Alex vs. Alex
22596,Safety Last!
339547,Jeruzalem
368596,Back in the Day
303857,Dragon Ball Z: Resurrection 'F'
84194,Excision
10498,Point of No Return
16161,Baby Boy
10540,Outland
95516,Cleanskin
10141,Dirty Rotten Scoundrels
14362,Out for Justice
1382,Me and You and Everyone We Know
10839,Cross of Iron
11915,The Gendarme and the Gendarmettes
52505,The Other Woman
14536,New in Town
265016,Extraterrestrial
10712,Far from Heaven
221731,Rurouni Kenshin: Kyoto Inferno
409421,Blame!
299969,"Marvel: 75 Years, From Pulp to Pop!"
20329,L: Change the World
10934,Under the Tuscan Sun
287587,Adult Beginners
37269,My Fake Fiance
242088,The Trip to Italy
309299,Experimenter
10396,Tequila Sunrise
41280,Private Lessons
1989,My Blueberry Nights
11165,Tora! Tora! Tora!
20048,Confessions of a Shopaholic
38843,Ramona and Beezus
10676,Halloween III: Season of the Witch
9588,Quigley Down Under
11015,The Relic
353345,The Exorcism of Molly Hartley
4441,Candy
14158,Jackass 2.5
17337,The Land Before Time VI: The Secret of Saurus Rock
13962,Blank Check
28966,Wings
10339,Moby Dick
8974,The War of the Worlds
11896,Throw Momma from the Train
283686,Out of the Dark
400020,The Young Karl Marx
322850,Badge of Honor
11463,Battle of Britain
14138,Black Water
133694,Promised Land
98548,People Like Us
9794,Employee of the Month
83686,The Words
266,Contempt
245775,Yves Saint Laurent
22201,Gunfight at the O.K. Corral
200713,9 Month Stretch
5203,Wild Orchid
6471,The Jerk
209247,The Art of the Steal
2610,Shopgirl
12149,Frailty
20,My Life Without Me
308639,Dope
186161,The Gilded Cage
25678,American Ninja 2: The Confrontation
11518,Love Stories
24803,Julie & Julia
10691,Crazy/Beautiful
13925,Luxo Jr.
4032,My Girl
9283,Beautiful Girls
13446,Withnail & I
453350,Bloody Milk
35554,Cado dalle nubi
11603,Rear Window
1583,Lammbock
145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared
337154,The Meddler
18126,Hannah Montana: The Movie
21512,The Blood of Heroes
8884,Franklyn
527,Once Were Warriors
82390,The Paperboy
46934,Mr. Nice
10372,Ewoks: The Battle for Endor
4481,Manon of the Spring
26920,Assassin's Creed: Lineage
1694,Re-Animator
14945,Origin: Spirits of the Past
5000,Forbidden Games
339987,The Exception
277368,Nicholas on Holiday
13805,Disaster Movie
11654,The Hunger
31150,Intruder
502453,Agent Mr. Chan
268238,The Second Best Exotic Marigold Hotel
26035,According to Greta
345925,Rupture
1362,The Hobbit
7872,The Road to Guantanamo
11950,Cannonball Run II
460316,Do It Like An Hombre
475946,Blade Runner 2022: Black Out
58626,The Hit List
37718,The Muse
9403,Private Parts
276624,I Am a Hero
265180,Leviathan
476,Drugstore Cowboy
31067,Fail Safe
14924,Sid & Nancy
12094,Jackass Number Two
37412,Warlock
221902,"Two Days, One Night"
9750,Balls of Fury
38985,Sorcerer
82631,Won't Back Down
14254,The Uninvited
52077,Nothing to Declare
13690,Open Season 2
14310,Infernal Affairs III
10523,W.
2061,Pusher
30431,Creation
1623,Brubaker
38286,Three Men and a Leg
11660,Following
44835,Hesher
9876,Stop! Or My Mom Will Shoot
106938,Neverland
103620,Maniac
241251,The Boy Next Door
459,Sissi: The Fateful Years of an Empress
25137,Beyond a Reasonable Doubt
331588,The Great Gilly Hopkins
11067,Major League II
13754,Tekkonkinkreet
4942,Leatherheads
25769,Carriers
9511,Rabbit Without Ears 2
56715,Just Visiting
11857,Orange County
9317,Cabbage Soup
472838,SPF-18
381518,Mindhorn
13492,Frontier(s)
1634,Free Willy
17899,"Sex, Party and Lies"
12122,Village of the Damned
427564,Scooby-Doo! Shaggy's Showdown
39266,Triumph of the Will
12232,The Thief of Bagdad
9573,Blood Work
9839,Beyond Borders
47626,Legend of the BoneKnapper Dragon
30588,Monsieur Verdoux
11364,Regarding Henry
12165,The Burning Plain
21484,Possession
11777,I.Q.
13476,Win a Date with Tad Hamilton!
75900,My Week with Marilyn
8293,Howards End
115283,A.C.O.D.
13922,The Great Raid
291151,The Stranger
13672,JCVD
11652,Invincible
157841,The Young and Prodigious T.S. Spivet
51241,Heartbeats
9446,Jungle 2 Jungle
9344,Kids
55720,A Better Life
13253,Futurama: Bender's Game
8470,John Q
9910,Two for the Money
10861,Maximum Risk
7863,Shine
444193,The Evil Within
9813,The Quiet
33689,It Takes Two
246080,Black Sea
31102,Pollyanna
9835,Jane Austen's Mafia!
1610,Fever Pitch
452910,Wu Kong
9042,The Cave
43931,My Soul to Take
11517,Money Train
2383,The Bear
11040,Little Big Man
11595,Another 48 Hrs.
318279,Meru
32068,The Scalphunters
378108,In This Corner of the World
6071,Kiss of Death
11382,Bullets Over Broadway
8288,A Midsummer Night's Sex Comedy
29339,Nicholas Nickleby
268920,Hot Pursuit
907,Doctor Zhivago
22345,Baby Geniuses
10707,The Squid and the Whale
13909,She Wore a Yellow Ribbon
651,M*A*S*H
26317,Man with a Movie Camera
299054,The Expendables 4
13250,Butterfly on a Wheel
1809,The Rules of Attraction
21927,Dark Corners
10577,Dracula 2000
54544,A Crime in Paradise
22084,Dadnapped
11935,Capricorn One
33908,Three… Extremes
13929,Geri's Game
367186,The Pillars of the Earth
37058,I'm Here
470205,The Stray
16780,The Texas Chainsaw Massacre 4: The Next Generation
11460,Red Eye
10118,Material Girls
86837,Amour
9459,Woodstock
3063,Duck Soup
209269,Felony
37080,Mother and Child
147,The 400 Blows
11109,Vera Drake
13187,A Charlie Brown Christmas
10384,Supernova
127560,The Railway Man
16270,Career Opportunities
15655,The Tigger Movie
11092,Presumed Innocent
146381,Justin and the Knights of Valour
2925,The First Wives Club
156713,C.O.G.
497767,Mélancolie ouvrière
10115,Stick It
918,Blind Date
11851,The Presidio
14197,My Sassy Girl
370978,"Kiki, Love to Love"
2009,"4 Months, 3 Weeks and 2 Days"
11823,Wimbledon
157,Star Trek III: The Search for Spock
415132,Ares
92000,Columbus Circle
32627,The MacKintosh Man
36133,Buddy Buddy
2928,Michael
2099,Raw Deal
17245,Mulberry Street
284270,Cub
17386,Revenge of the Ninja
374464,Planetarium
1410,Dark Star
463602,Slumber
9736,Love Me No More
13154,Showdown in Little Tokyo
22586,The Swan Princess
11338,Into the Night
35412,On the Beach
28978,The Circus
119431,Halo 4: Forward Unto Dawn
16889,Revenge of the Nerds II: Nerds in Paradise
2266,"Paris, je t'aime"
10070,Feast
76544,Man of Tai Chi
448252,Be Afraid
13932,Jack-Jack Attack
308457,Advantageous
36040,Walkabout
451646,Mon garçon
7091,Vampire's Kiss
113947,The Sessions
13855,The Chaser
11252,Psycho
10990,Mulholland Falls
24615,Aloha Scooby-Doo!
310137,Bound to Vengeance
21778,RRRrrrr!!!
31682,The Incredible Shrinking Man
500268,Made in Italy
152748,Ain't Them Bodies Saints
28940,Eating Raoul
11054,Hairspray
329540,The Marine 4: Moving Target
63174,The Prodigal Daughter
176570,Shadow People
82620,Undefeated
8968,Boogeyman
79694,The Apparition
11025,New York Minute
303542,The Invisible Boy
323660,Avengers Grimm
2134,The Time Machine
382883,Shepherds and Butchers
10535,Spy Hard
26845,Tarzan the Ape Man
480852,100% Kadhal
19026,Azur & Asmar: The Princes' Quest
61404,Point Blank
250225,The Duke of Burgundy
352157,Marguerite
10606,The Philadelphia Experiment
273169,French Women
9972,Lock Up
25504,Shock Corridor
23514,The Rum Diary
12117,Instinct
9980,Maximum Overdrive
12538,Senseless
7510,Running with Scissors
8665,K-19: The Widowmaker
87825,Trouble with the Curve
390584,King Cobra
15487,The Greatest Game Ever Played
112200,Thanks for Sharing
912,The Thomas Crown Affair
9282,11:14
123678,The Act of Killing
10549,Hamlet
123229,Porn in the Hood
16342,The Children
170689,Möbius
269148,Samba
10063,The Breed
12079,Spun
11975,The Rainmaker
586,Wag the Dog
146304,The Best Man Holiday
102000,Sister
57331,Largo Winch II
11370,The Musketeer
74879,Once Upon a Time in Anatolia
10050,Get Over It
1255,The Host
1280,3-Iron
11904,Young Sherlock Holmes
10531,Death and the Maiden
11298,The Howling
9080,Spies Like Us
394684,May God Forgive Us
183836,The Brats
449674,Louis C.K. 2017
14765,The Last Deadly Mission
151368,Open Windows
298614,Do Not Disturb
1653,The Motorcycle Diaries
11090,The Animal
14353,Repo! The Genetic Opera
31414,Satantango
346910,The Predator
10799,Empire of the Wolves
502443,To the Mountain
323373,Deathgasm
146015,The Double
442249,The First Purge
43930,"Tomorrow, When the War Began"
28963,The Thief of Bagdad
7874,Black Snake Moan
45162,Superman/Batman: Apocalypse
37530,House II: The Second Story
352695,Joshy
9296,S1m0ne
10030,Good Luck Chuck
37588,Bruce Lee: A Warrior's Journey
10533,The Scarlet Letter
10754,A Short Film About Killing
11356,The Odd Couple
12088,Fortress
400,Things to Do in Denver When You're Dead
6552,Idle Hands
2320,Executive Decision
11162,The Merchant of Venice
14527,Foolproof
22494,Frequently Asked Questions About Time Travel
8270,The Lookout
9912,The World's Fastest Indian
9688,Melinda and Melinda
2212,Nightwatch
10631,All of Me
49014,Cosmopolis
11913,The Gendarme Takes Off
373889,The Most Beautiful Day
13551,The Dead Girl
11647,Infernal Affairs II
449132,Let Me Eat Your Pancreas
395982,Prevenge
10650,Sudden Impact
240916,Reasonable Doubt
39210,Somewhere
9079,Dying Young
502549,Cassidy Red
3980,Critters
38358,The Last Exorcism
16418,Barbie Presents: Thumbelina
41050,La Notte
242076,The Bag Man
11008,Major Payne
13910,Death Defying Acts
9664,Flyboys
14794,If....
10377,My Cousin Vinny
11546,Police Academy: Mission to Moscow
8072,Alphaville
12157,Green Card
323370,The Diabolical
394374,At the End of the Tunnel
352208,Where to Invade Next
11374,Edtv
6279,Sister Act 2: Back in the Habit
171,The Party 2
25018,The Texas Chainsaw Massacre 3: Leatherface
614,Wild Strawberries
13184,Bangkok Dangerous
5968,The Woman in Red
375572,Italian Race
50942,Creature
501,Grizzly Man
26963,The Secret of Kells
10350,Wing Commander
540,D.E.B.S.
9815,Goal! II: Living the Dream
244316,Into the Grizzly Maze
121879,A Late Quartet
31417,Eyes Without a Face
23685,Monkeybone
17436,The Informers
22821,The Boondock Saints II: All Saints Day
296130,Harbinger Down
10337,Bugsy
76543,Tyrannosaur
1961,My Name Is Bruce
2018,The Wedding Planner
25205,The Concert
284284,The Keeping Room
2895,The Apostle
79707,Children Who Chase Lost Voices
662,La Jetée
8289,Gorky Park
653,Nosferatu
469876,Addio Fottuti Musi Verdi
26748,Lone Star
9542,The Hitcher
9077,Tarantula
7548,The Libertine
12651,Memphis Belle
4787,Cassandra's Dream
122857,Universal Soldier: Day of Reckoning
407451,A Wrinkle in Time
206821,The Longest Week
26444,Death Hunt
16096,House Party 2
11431,Fever Pitch
382511,Penny Pincher!
456426,Touch Chesi Chudu
35031,The Milky Way
60809,Single By Contract
12783,The Duchess
13461,Melissa P.
55347,Beginners
11867,Barb Wire
11064,Brewster's Millions
11352,Always
13665,Arthur
21348,Kirikou and the Sorceress
4917,A Boy and His Dog
16980,The Last Days of Disco
811,Silent Running
211954,Instructions Not Included
19165,The Land Before Time V: The Mysterious Island
27632,Black Sunday
10994,White Oleander
81250,Geek Charming
7979,The Kite Runner
28209,Emmanuelle II
229,Bride of Frankenstein
11620,Quo Vadis
242090,The One I Love
208763,Forbidden Kingdom
20539,The Crucible
288171,Blue Mountain State: The Rise of Thadland
12590,Below
110398,No
696,Manhattan
467405,Don't Sleep
10307,Stigmata
648,Beauty and the Beast
9007,Just Like Heaven
9768,Cry-Baby
11074,Striking Distance
28501,The Pit and the Pendulum
246403,Tusk
1956,Gerry
13820,Repo Man
341744,Truman
1715,The Cider House Rules
11884,The Last Starfighter
140420,Paperman
11637,Are We There Yet?
319337,13 Minutes
252171,A Girl Walks Home Alone at Night
330127,Back in Time
5916,The Getaway
6,Judgment Night
63700,My Babysitter's a Vampire
300666,Bravetown
15997,The Land Before Time II: The Great Valley Adventure
19819,Blue Chips
72972,Tom and Jerry & The Wizard of Oz
327,Brother
254869,Torrente 5
355008,Special Correspondents
28117,Delirious
14645,Santa Claus Is a Stinker
9770,Mad City
37861,Valhalla Rising
33602,Temple Grandin
877,Scarface
295830,Attack on Titan
158647,Innocence and Desire
11899,The Muppets Take Manhattan
309924,After the Ball
28264,Blood Rage
25866,The Sucker
16938,Black Christmas
9441,Stepmom
10049,Attack Force
12525,Critters 4
128216,Stories We Tell
8697,Who Am I?
190469,Redirected
11855,Pecker
13997,Black Sheep
321494,The Man with the Iron Fists 2
14181,Boiler Room
10371,For Richer or Poorer
158916,Sweetwater
77234,The Numbers Station
20242,Outrageous Fortune
9560,A Walk in the Clouds
377462,O.J.: Made in America
390497,Tunnel
250734,Far from the Madding Crowd
179144,The Great Beauty
267863,Walking on Sunshine
293771,Dead Rising: Watchtower
10169,Men at Work
13022,Rogue
68924,The Ice Storm
10974,Armour of God
11372,The Eagle Has Landed
506,Marnie
8850,The Shadow
19004,The Land Before Time III: The Time of the Great Giving
9085,Harlem Nights
405815,The Sex Trip
10353,The Visitors II: The Corridors of Time
95608,The Only Living Boy in New York
359790,Blackway
11558,Silver Streak
35854,Flash Point
23963,Pontypool
